tahun,bulan,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_kelamin,jumlah
2018,1,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,16
2018,1,JAKARTA UTARA,KOJA,KOJA,Perempuan,10
2018,1,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,18
2018,1,JAKARTA UTARA,KOJA,LAGOA,Perempuan,27
2018,1,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,12
2018,1,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,14
2018,1,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,7
2018,1,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,16
2018,1,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,13
2018,1,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,8
2018,1,JAKARTA UTARA,CILINCING,KALI BARU,Perempuan,26
2018,1,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,11
2018,1,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,12
2018,1,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,31
2018,1,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,6
2018,1,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,23
2018,1,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,8
2018,1,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,5
2018,1,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,13
2018,1,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,5
2018,1,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,13
2018,1,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,9
2018,1,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,8
2018,1,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,4
2018,1,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,14
2018,1,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,9
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,2
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,1
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,7
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,5
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,4
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,6
2018,1,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,6
2018,1,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,1
2018,1,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,2
2018,1,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,1
2018,1,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,0
2018,1,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,2
2018,1,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,7
2018,1,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,6
2018,1,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,0
2018,1,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,3
2018,1,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,8
2018,1,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,8
2018,1,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,4
2018,1,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,6
2018,1,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,4
2018,1,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,1
2018,1,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,3
2018,1,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,1
2018,1,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,2
2018,1,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,11
2018,1,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,8
2018,1,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,10
2018,1,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,2
2018,1,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,17
2018,1,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,9
2018,1,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,12
2018,1,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,15
2018,1,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,20
2018,1,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,17
2018,1,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,9
2018,1,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,26
2018,1,JAKARTA BARAT,PALMERAH,PALMERAH,Perempuan,10
2018,1,JAKARTA BARAT,PALMERAH,SLIPI,Perempuan,1
2018,1,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Perempuan,5
2018,1,JAKARTA BARAT,PALMERAH,JATI PULO,Perempuan,3
2018,1,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Perempuan,5
2018,1,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Perempuan,6
2018,1,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,13
2018,1,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,14
2018,1,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,4
2018,1,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,11
2018,1,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,8
2018,1,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,3
2018,1,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,3
2018,1,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,4
2018,1,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,8
2018,1,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,9
2018,1,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,6
2018,1,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,6
2018,1,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,3
2018,1,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,0
2018,1,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,4
2018,1,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,2
2018,1,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,6
2018,1,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,5
2018,1,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,1
2018,1,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,1
2018,1,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,3
2018,1,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,3
2018,1,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,8
2018,1,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,3
2018,1,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,3
2018,1,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,6
2018,1,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,5
2018,1,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,6
2018,1,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,5
2018,1,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,14
2018,1,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,5
2018,1,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,12
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,0
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,0
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,3
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,2
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,1
2018,1,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,3
2018,1,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,7
2018,1,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,6
2018,1,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,5
2018,1,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,4
2018,1,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,2
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,1
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,2
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,0
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,0
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,1
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,3
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,5
2018,1,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,3
2018,1,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,5
2018,1,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,6
2018,1,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,5
2018,1,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,3
2018,1,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,8
2018,1,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,0
2018,1,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,7
2018,1,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,9
2018,1,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,4
2018,1,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,11
2018,1,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,4
2018,1,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,10
2018,1,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,3
2018,1,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,10
2018,1,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,5
2018,1,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,2
2018,1,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,6
2018,1,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,5
2018,1,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,3
2018,1,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,2
2018,1,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,2
2018,1,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,4
2018,1,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,7
2018,1,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,11
2018,1,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,7
2018,1,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,5
2018,1,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,6
2018,1,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,7
2018,1,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,0
2018,1,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,6
2018,1,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,4
2018,1,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,5
2018,1,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,2
2018,1,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,5
2018,1,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,10
2018,1,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,8
2018,1,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,7
2018,1,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,8
2018,1,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Perempuan,3
2018,1,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Perempuan,7
2018,1,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Perempuan,6
2018,1,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Perempuan,15
2018,1,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Perempuan,3
2018,1,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Perempuan,2
2018,1,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Perempuan,4
2018,1,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,5
2018,1,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,9
2018,1,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,6
2018,1,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,7
2018,1,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,12
2018,1,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,10
2018,1,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,7
2018,1,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,19
2018,1,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,17
2018,1,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,14
2018,1,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,7
2018,1,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,10
2018,1,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,19
2018,1,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,4
2018,1,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,25
2018,1,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,17
2018,1,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,2
2018,1,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,7
2018,1,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,5
2018,1,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,1
2018,1,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,2
2018,1,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,11
2018,1,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,8
2018,1,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,7
2018,1,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,6
2018,1,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,12
2018,1,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,10
2018,1,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,3
2018,1,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,1
2018,1,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,2
2018,1,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,9
2018,1,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,11
2018,1,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,1
2018,1,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,5
2018,1,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,5
2018,1,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,9
2018,1,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,2
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Laki-laki,7
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Laki-laki,6
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Laki-laki,2
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Laki-laki,1
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Laki-laki,2
2018,2,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Laki-laki,2
2018,2,JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-laki,2
2018,2,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-laki,9
2018,2,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-laki,6
2018,2,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-laki,7
2018,2,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-laki,3
2018,2,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-laki,12
2018,2,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-laki,3
2018,2,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-laki,12
2018,2,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-laki,8
2018,2,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-laki,3
2018,2,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-laki,22
2018,2,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-laki,5
2018,2,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-laki,12
2018,2,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-laki,21
2018,2,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-laki,10
2018,2,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-laki,7
2018,2,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-laki,15
2018,2,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-laki,11
2018,2,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-laki,20
2018,2,JAKARTA PUSAT,SENEN,SENEN,Laki-laki,2
2018,2,JAKARTA PUSAT,SENEN,KENARI,Laki-laki,5
2018,2,JAKARTA PUSAT,SENEN,PASEBAN,Laki-laki,6
2018,2,JAKARTA PUSAT,SENEN,KRAMAT,Laki-laki,9
2018,2,JAKARTA PUSAT,SENEN,KWITANG,Laki-laki,11
2018,2,JAKARTA PUSAT,SENEN,BUNGUR,Laki-laki,10
2018,2,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-laki,3
2018,2,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-laki,8
2018,2,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-laki,8
2018,2,JAKARTA PUSAT,MENTENG,MENTENG,Laki-laki,15
2018,2,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-laki,13
2018,2,JAKARTA PUSAT,MENTENG,CIKINI,Laki-laki,5
2018,2,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-laki,1
2018,2,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-laki,6
2018,2,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-laki,1
2018,2,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-laki,10
2018,2,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-laki,6
2018,2,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-laki,12
2018,2,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-laki,13
2018,2,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-laki,8
2018,2,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-laki,5
2018,2,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-laki,18
2018,2,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-laki,10
2018,2,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-laki,8
2018,2,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-laki,25
2018,2,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-laki,35
2018,2,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-laki,7
2018,2,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-laki,11
2018,2,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-laki,17
2018,2,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-laki,17
2018,2,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-laki,19
2018,2,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-laki,21
2018,2,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-laki,27
2018,2,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-laki,9
2018,2,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-laki,24
2018,2,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-laki,25
2018,2,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-laki,18
2018,2,JAKARTA UTARA,KOJA,KOJA,Laki-laki,15
2018,2,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-laki,33
2018,2,JAKARTA UTARA,KOJA,LAGOA,Laki-laki,35
2018,2,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-laki,20
2018,2,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-laki,21
2018,2,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-laki,21
2018,2,JAKARTA UTARA,CILINCING,CILINCING,Laki-laki,25
2018,2,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-laki,24
2018,2,JAKARTA UTARA,CILINCING,MARUNDA,Laki-laki,15
2018,2,JAKARTA UTARA,CILINCING,KALI BARU,Laki-laki,39
2018,2,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-laki,13
2018,2,JAKARTA UTARA,CILINCING,ROROTAN,Laki-laki,25
2018,2,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-laki,29
2018,2,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-laki,10
2018,2,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-laki,36
2018,2,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-laki,9
2018,2,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Laki-laki,6
2018,2,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Laki-laki,16
2018,2,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Laki-laki,8
2018,2,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Laki-laki,31
2018,2,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Laki-laki,29
2018,2,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Laki-laki,8
2018,2,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Laki-laki,15
2018,2,JAKARTA BARAT,CENGKARENG,KAPUK,Laki-laki,43
2018,2,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Laki-laki,25
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Laki-laki,5
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Laki-laki,9
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-laki,12
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Laki-laki,11
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Laki-laki,5
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Laki-laki,10
2018,2,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Laki-laki,13
2018,2,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Laki-laki,6
2018,2,JAKARTA BARAT,TAMAN SARI,KRUKUT,Laki-laki,9
2018,2,JAKARTA BARAT,TAMAN SARI,MAPHAR,Laki-laki,6
2018,2,JAKARTA BARAT,TAMAN SARI,TANGKI,Laki-laki,3
2018,2,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Laki-laki,4
2018,2,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Laki-laki,6
2018,2,JAKARTA BARAT,TAMAN SARI,GLODOK,Laki-laki,0
2018,2,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Laki-laki,7
2018,2,JAKARTA BARAT,TAMBORA,TAMBORA,Laki-laki,5
2018,2,JAKARTA BARAT,TAMBORA,KALI ANYAR,Laki-laki,10
2018,2,JAKARTA BARAT,TAMBORA,DURI UTARA,Laki-laki,8
2018,2,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Laki-laki,21
2018,2,JAKARTA BARAT,TAMBORA,KERENDANG,Laki-laki,4
2018,2,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Laki-laki,16
2018,2,JAKARTA BARAT,TAMBORA,ANGKE,Laki-laki,8
2018,2,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Laki-laki,12
2018,2,JAKARTA BARAT,TAMBORA,PEKOJAN,Laki-laki,9
2018,2,JAKARTA BARAT,TAMBORA,ROA MALAKA,Laki-laki,0
2018,2,JAKARTA BARAT,TAMBORA,DURI SELATAN,Laki-laki,2
2018,2,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Laki-laki,17
2018,2,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Laki-laki,21
2018,2,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Laki-laki,18
2018,2,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Laki-laki,5
2018,2,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Laki-laki,28
2018,2,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Laki-laki,13
